,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000007.SZ,20211111,5.43,5.65,5.4,5.65,5.38,0.27000000000000046,5.0186,45316.84,25107.866
1,000007.SZ,20211110,5.5,5.7,5.34,5.38,5.48,-0.10000000000000053,-1.8248,153132.18,84315.785
2,000007.SZ,20211109,5.4,5.48,5.35,5.48,5.22,0.2600000000000007,4.9808,42658.51,23310.079
3,000007.SZ,20211108,4.93,5.22,4.82,5.22,4.97,0.25,5.0302,69027.2,35535.714
4,000007.SZ,20211105,5.05,5.15,4.85,4.97,5.11,-0.14000000000000057,-2.7397,160619.1,79897.725
5,000007.SZ,20211104,4.97,5.12,4.95,5.11,4.88,0.23000000000000043,4.7131,151254.0,76861.27
6,000007.SZ,20211103,4.58,4.88,4.58,4.88,4.65,0.22999999999999954,4.9462,77091.64,37092.359
7,000007.SZ,20211102,4.64,4.76,4.56,4.65,4.6,0.05000000000000071,1.087,119045.24,55551.275
8,000007.SZ,20211101,4.4,4.6,4.31,4.6,4.38,0.21999999999999975,5.0228,158322.5,71584.812
9,000007.SZ,20211029,4.21,4.38,4.17,4.38,4.17,0.20999999999999996,5.036,89377.33,38791.832
10,000007.SZ,20211028,4.22,4.22,4.12,4.17,4.21,-0.040000000000000036,-0.9501,36881.0,15378.714
11,000007.SZ,20211027,4.13,4.21,4.03,4.21,4.15,0.05999999999999961,1.4458,66554.24,27533.424
12,000007.SZ,20211026,4.25,4.29,4.1,4.15,4.25,-0.09999999999999964,-2.3529,52257.41,21758.379
13,000007.SZ,20211025,4.38,4.49,4.22,4.25,4.33,-0.08000000000000007,-1.8476,114896.78,50038.95
14,000007.SZ,20211022,4.08,4.33,4.05,4.33,4.12,0.20999999999999996,5.0971,85092.09,36257.914
15,000007.SZ,20211021,4.09,4.24,3.92,4.12,4.09,0.03000000000000025,0.7335,202524.5,82708.372
16,000007.SZ,20211020,4.24,4.24,4.09,4.09,4.3,-0.20999999999999996,-4.8837,108880.53,44798.221
17,000007.SZ,20211019,4.49,4.49,4.3,4.3,4.53,-0.23000000000000043,-5.0773,75679.0,32774.682
18,000007.SZ,20211018,4.45,4.64,4.45,4.53,4.48,0.04999999999999982,1.1161,89727.0,41106.145
19,000007.SZ,20211015,4.44,4.49,4.38,4.48,4.43,0.05000000000000071,1.1287,59035.0,26191.768
20,000007.SZ,20211014,4.44,4.45,4.37,4.43,4.4,0.02999999999999936,0.6818,35962.42,15920.102
21,000007.SZ,20211013,4.48,4.48,4.33,4.4,4.43,-0.02999999999999936,-0.6772,59143.08,25997.929
