,close,date,tic
0,1.925,2000-01-01,polynomial_noise1.csv
1,3.2050788484374926,2000-01-02,polynomial_noise1.csv
2,4.4106116499999874,2000-01-03,polynomial_noise1.csv
3,5.544249982812512,2000-01-04,polynomial_noise1.csv
4,6.608588800000007,2000-01-05,polynomial_noise1.csv
5,7.6061669921875,2000-01-06,polynomial_noise1.csv
6,8.539467949999999,2000-01-07,polynomial_noise1.csv
7,9.410920126562496,2000-01-08,polynomial_noise1.csv
8,10.22289760000001,2000-01-09,polynomial_noise1.csv
9,10.977720635937503,2000-01-10,polynomial_noise1.csv
10,11.67765625,2000-01-11,polynomial_noise1.csv
11,12.324918770312497,2000-01-12,polynomial_noise1.csv
12,12.921670400000004,2000-01-13,polynomial_noise1.csv
13,13.470021779687505,2000-01-14,polynomial_noise1.csv
14,13.972032550000003,2000-01-15,polynomial_noise1.csv
15,14.4297119140625,2000-01-16,polynomial_noise1.csv
16,14.845019199999998,2000-01-17,polynomial_noise1.csv
17,15.2198644234375,2000-01-18,polynomial_noise1.csv
18,15.556108850000005,2000-01-19,polynomial_noise1.csv
19,15.855565557812502,2000-01-20,polynomial_noise1.csv
20,16.12,2000-01-21,polynomial_noise1.csv
21,16.3511305671875,2000-01-22,polynomial_noise1.csv
22,16.550629150000002,2000-01-23,polynomial_noise1.csv
23,16.7201217015625,2000-01-24,polynomial_noise1.csv
24,16.8611888,2000-01-25,polynomial_noise1.csv
25,16.9753662109375,2000-01-26,polynomial_noise1.csv
26,17.06414545,2000-01-27,polynomial_noise1.csv
27,17.128974345312503,2000-01-28,polynomial_noise1.csv
28,17.1712576,2000-01-29,polynomial_noise1.csv
29,17.192357354687502,2000-01-30,polynomial_noise1.csv
30,17.19359375,2000-01-31,polynomial_noise1.csv
31,17.176245489062502,2000-02-01,polynomial_noise1.csv
32,17.1415504,2000-02-02,polynomial_noise1.csv
33,17.0907059984375,2000-02-03,polynomial_noise1.csv
34,17.02487005,2000-02-04,polynomial_noise1.csv
35,16.9451611328125,2000-02-05,polynomial_noise1.csv
36,16.8526592,2000-02-06,polynomial_noise1.csv
37,16.748406142187502,2000-02-07,polynomial_noise1.csv
38,16.63340635,2000-02-08,polynomial_noise1.csv
39,16.5086272765625,2000-02-09,polynomial_noise1.csv
40,16.375,2000-02-10,polynomial_noise1.csv
41,16.2334197859375,2000-02-11,polynomial_noise1.csv
42,16.08474665,2000-02-12,polynomial_noise1.csv
43,15.929805920312498,2000-02-13,polynomial_noise1.csv
44,15.7693888,2000-02-14,polynomial_noise1.csv
45,15.6042529296875,2000-02-15,polynomial_noise1.csv
46,15.43512295,2000-02-16,polynomial_noise1.csv
47,15.262691064062501,2000-02-17,polynomial_noise1.csv
48,15.087617599999998,2000-02-18,polynomial_noise1.csv
49,14.910531573437499,2000-02-19,polynomial_noise1.csv
50,14.73203125,2000-02-20,polynomial_noise1.csv
51,14.5526847078125,2000-02-21,polynomial_noise1.csv
52,14.373030399999998,2000-02-22,polynomial_noise1.csv
53,14.1935777171875,2000-02-23,polynomial_noise1.csv
54,14.01480755,2000-02-24,polynomial_noise1.csv
55,13.8371728515625,2000-02-25,polynomial_noise1.csv
56,13.6610992,2000-02-26,polynomial_noise1.csv
57,13.4869853609375,2000-02-27,polynomial_noise1.csv
58,13.31520385,2000-02-28,polynomial_noise1.csv
59,13.1461014953125,2000-02-29,polynomial_noise1.csv
60,12.98,2000-03-01,polynomial_noise1.csv
61,12.8171965046875,2000-03-02,polynomial_noise1.csv
62,12.65796415,2000-03-03,polynomial_noise1.csv
63,12.5025526390625,2000-03-04,polynomial_noise1.csv
64,12.3511888,2000-03-05,polynomial_noise1.csv
65,12.2040771484375,2000-03-06,polynomial_noise1.csv
66,12.061400449999999,2000-03-07,polynomial_noise1.csv
67,11.923320282812501,2000-03-08,polynomial_noise1.csv
68,11.7899776,2000-03-09,polynomial_noise1.csv
69,11.6614932921875,2000-03-10,polynomial_noise1.csv
70,11.53796875,2000-03-11,polynomial_noise1.csv
71,11.4194864265625,2000-03-12,polynomial_noise1.csv
72,11.3061104,2000-03-13,polynomial_noise1.csv
73,11.197886935937499,2000-03-14,polynomial_noise1.csv
74,11.094845049999998,2000-03-15,polynomial_noise1.csv
75,10.9969970703125,2000-03-16,polynomial_noise1.csv
76,10.904339199999999,2000-03-17,polynomial_noise1.csv
77,10.8168520796875,2000-03-18,polynomial_noise1.csv
78,10.73450135,2000-03-19,polynomial_noise1.csv
79,10.657238214062499,2000-03-20,polynomial_noise1.csv
80,10.585,2000-03-21,polynomial_noise1.csv
81,10.5177107234375,2000-03-22,polynomial_noise1.csv
82,10.45528165,2000-03-23,polynomial_noise1.csv
83,10.397611857812501,2000-03-24,polynomial_noise1.csv
84,10.344588799999999,2000-03-25,polynomial_noise1.csv
85,10.2960888671875,2000-03-26,polynomial_noise1.csv
86,10.25197795,2000-03-27,polynomial_noise1.csv
87,10.2121120015625,2000-03-28,polynomial_noise1.csv
88,10.1763376,2000-03-29,polynomial_noise1.csv
89,10.1444925109375,2000-03-30,polynomial_noise1.csv
90,10.11640625,2000-03-31,polynomial_noise1.csv
91,10.0919006453125,2000-04-01,polynomial_noise1.csv
92,10.0707904,2000-04-02,polynomial_noise1.csv
93,10.0528836546875,2000-04-03,polynomial_noise1.csv
94,10.03798255,2000-04-04,polynomial_noise1.csv
95,10.0258837890625,2000-04-05,polynomial_noise1.csv
96,10.0163792,2000-04-06,polynomial_noise1.csv
97,10.0092562984375,2000-04-07,polynomial_noise1.csv
98,10.00429885,2000-04-08,polynomial_noise1.csv
99,10.0012874328125,2000-04-09,polynomial_noise1.csv
100,10.0,2000-04-10,polynomial_noise1.csv
101,10.0002124421875,2000-04-11,polynomial_noise1.csv
102,10.00169915,2000-04-12,polynomial_noise1.csv
103,10.0042335765625,2000-04-13,polynomial_noise1.csv
104,10.0075888,2000-04-14,polynomial_noise1.csv
105,10.0115380859375,2000-04-15,polynomial_noise1.csv
106,10.01585545,2000-04-16,polynomial_noise1.csv
107,10.0203162203125,2000-04-17,polynomial_noise1.csv
108,10.0246976,2000-04-18,polynomial_noise1.csv
109,10.0287792296875,2000-04-19,polynomial_noise1.csv
110,10.03234375,2000-04-20,polynomial_noise1.csv
111,10.0351773640625,2000-04-21,polynomial_noise1.csv
112,10.0370704,2000-04-22,polynomial_noise1.csv
113,10.0378178734375,2000-04-23,polynomial_noise1.csv
114,10.03722005,2000-04-24,polynomial_noise1.csv
115,10.0350830078125,2000-04-25,polynomial_noise1.csv
116,10.0312192,2000-04-26,polynomial_noise1.csv
117,10.0254480171875,2000-04-27,polynomial_noise1.csv
118,10.01759635,2000-04-28,polynomial_noise1.csv
119,10.0074991515625,2000-04-29,polynomial_noise1.csv
120,9.995,2000-04-30,polynomial_noise1.csv
121,9.9799516609375,2000-05-01,polynomial_noise1.csv
122,9.96221665,2000-05-02,polynomial_noise1.csv
123,9.9416677953125,2000-05-03,polynomial_noise1.csv
124,9.918188800000001,2000-05-04,polynomial_noise1.csv
125,9.8916748046875,2000-05-05,polynomial_noise1.csv
126,9.86203295,2000-05-06,polynomial_noise1.csv
127,9.8291829390625,2000-05-07,polynomial_noise1.csv
128,9.7930576,2000-05-08,polynomial_noise1.csv
129,9.7536034484375,2000-05-09,polynomial_noise1.csv
130,9.71078125,2000-05-10,polynomial_noise1.csv
131,9.6645665828125,2000-05-11,polynomial_noise1.csv
132,9.6149504,2000-05-12,polynomial_noise1.csv
133,9.5619395921875,2000-05-13,polynomial_noise1.csv
134,9.505557549999999,2000-05-14,polynomial_noise1.csv
135,9.4458447265625,2000-05-15,polynomial_noise1.csv
136,9.382859199999999,2000-05-16,polynomial_noise1.csv
137,9.3166772359375,2000-05-17,polynomial_noise1.csv
138,9.24739385,2000-05-18,polynomial_noise1.csv
139,9.1751233703125,2000-05-19,polynomial_noise1.csv
140,9.1,2000-05-20,polynomial_noise1.csv
